HDays,ADays,HASLxM,HASTLxM,HACLxM,HAFLxM,HAYCLxM,HARCLxM,HAGSLxM,HAGCLxM,HAGSLxHM,HAGCLxHM,HGDLxM,HGDLxHM,HAPLxM,HAPLxHM,HWPLxM,HWPLxHM,HWinStreak,AASLxM,AASTLxM,AACLxM,AAFLxM,AAYCLxM,AARCLxM,AAGSLxM,AAGCLxM,AAGSLxAM,AAGCLxAM,AGDLxM,AGDLxAM,AAPLxM,AAPLxAM,AWPLxM,AWPLxAM,AWinStreak,HDef,HMid,HAtt,HOvr,ADef,AMid,AAtt,AOvr,B365H,B365D,B365A,Result
4,3,16.2,6.2,6.7,9.1,0.9,0.0,1.9,0.8,2.2,1.1,11.0,11.0,2.2,2.2,70.0,0.7,1.0,11.3,3.0,5.8,9.8,0.8,0.0,1.2,1.6,0.9,1.4,-4.0,-5.0,1.0,1.0,20.0,20.0,0.0,82,84,85,83.67,79,78,78,78.33,1.39,5.0,9.0,W
7,6,13.3,3.1,6.0,8.8,1.7,0.0,0.5,1.1,0.7,1.0,-6.0,-3.0,1.0,1.0,20.0,0.2,0.0,11.3,3.5,3.4,8.2,2.1,0.1,0.7,1.6,1.4,1.8,-9.0,-4.0,1.2,1.2,30.0,30.0,0.0,77,76,78,77.0,77,77,79,77.67,1.75,3.8,5.25,W
10,10,11.4,3.6,4.9,10.6,1.3,0.0,1.0,1.6,1.7,1.7,-6.0,0.0,1.3,1.6,40.0,0.5,3.0,9.8,3.9,4.3,13.4,2.1,0.1,1.1,1.0,1.1,1.8,1.0,-7.0,1.5,1.1,40.0,30.0,0.0,76,78,78,77.33,78,79,78,78.33,2.05,3.5,4.0,W
4,6,17.5,5.3,6.9,12.6,2.2,0.0,1.9,1.2,1.9,0.8,7.0,11.0,1.6,2.1,40.0,0.6,1.0,11.0,3.9,5.1,11.4,1.7,0.0,1.5,1.3,1.3,1.5,2.0,-2.0,1.3,0.9,30.0,10.0,0.0,79,78,82,79.67,74,74,77,75.0,1.33,5.5,11.0,W
10,6,8.6,2.8,4.2,10.5,2.1,0.0,1.2,1.5,1.4,2.0,-3.0,-6.0,1.4,1.1,40.0,0.3,1.0,9.7,3.3,4.6,11.6,1.2,0.2,0.8,2.0,0.6,1.6,-12.0,-10.0,0.6,0.7,10.0,20.0,0.0,75,76,79,76.67,72,73,73,72.67,2.45,3.2,3.0,W
3,4,15.3,5.8,4.3,10.2,1.8,0.0,1.9,0.6,1.7,1.0,13.0,7.0,2.6,1.9,80.0,0.5,3.0,12.9,4.1,6.0,10.6,1.4,0.0,1.3,1.9,1.2,2.1,-6.0,-9.0,0.7,0.7,10.0,10.0,0.0,78,79,76,77.67,69,69,70,69.33,1.36,5.25,10.0,W
6,5,13.1,4.2,4.4,12.8,1.6,0.2,1.4,1.3,1.4,1.3,1.0,1.0,1.3,1.6,30.0,0.4,0.0,12.1,4.8,5.1,9.3,1.6,0.0,1.8,0.9,1.8,1.1,9.0,7.0,2.4,2.2,80.0,70.0,2.0,74,76,74,74.67,81,83,85,83.0,4.75,3.6,1.85,W
6,6,13.3,6.2,5.2,12.1,1.8,0.1,1.8,1.6,1.5,0.9,2.0,6.0,1.6,1.7,40.0,0.4,1.0,8.1,2.6,4.9,10.1,1.3,0.0,0.7,2.2,0.7,2.2,-15.0,-15.0,0.7,0.8,20.0,20.0,0.0,75,77,75,75.67,74,74,71,73.0,1.53,4.33,6.0,W
7,7,10.9,3.3,5.4,10.0,1.9,0.0,1.1,1.8,1.4,1.3,-7.0,1.0,0.9,1.5,20.0,0.5,0.0,12.5,5.2,5.5,10.8,1.8,0.1,1.4,1.2,1.2,1.3,2.0,-1.0,1.3,1.2,30.0,30.0,0.0,76,76,77,76.33,76,79,83,79.33,2.25,3.5,3.1,W
7,7,11.9,4.2,2.8,9.7,1.4,0.1,1.6,1.4,1.8,1.9,2.0,-1.0,1.6,1.2,40.0,0.3,0.0,10.5,2.8,3.6,11.8,1.6,0.0,0.9,1.4,1.0,1.5,-5.0,-5.0,0.9,0.6,20.0,10.0,0.0,74,75,74,74.33,76,74,74,74.67,1.91,3.75,4.2,W
8,8,13.5,4.1,5.9,11.5,0.7,0.0,1.7,1.0,1.2,0.8,7.0,4.0,2.0,1.6,60.0,0.5,0.0,12.5,4.3,3.8,13.2,2.2,0.1,1.3,2.1,1.5,2.4,-8.0,-9.0,0.8,0.7,20.0,20.0,1.0,67,68,70,68.33,72,73,72,72.33,1.6,4.33,6.0,W
7,7,13.0,7.4,7.3,9.7,1.1,0.1,1.3,1.3,1.6,1.3,0.0,3.0,1.5,1.7,40.0,0.4,0.0,5.8,3.0,3.5,10.4,1.5,0.1,1.2,1.5,0.7,1.7,-3.0,-10.0,1.4,0.4,40.0,10.0,0.0,77,75,76,76.0,70,70,73,71.0,1.38,5.0,10.0,W
5,5,10.9,3.7,5.2,13.4,2.6,0.1,1.5,1.7,1.8,1.1,-2.0,7.0,0.9,1.8,20.0,0.5,0.0,12.8,3.9,5.6,12.0,1.7,0.1,1.4,1.5,1.5,2.0,-1.0,-5.0,1.5,0.8,40.0,20.0,3.0,77,77,79,77.67,76,79,79,78.0,2.1,3.6,3.7,W
4,3,15.6,4.8,6.5,12.2,1.2,0.1,1.2,0.6,1.3,0.6,6.0,7.0,1.8,1.9,50.0,0.6,0.0,12.7,3.0,5.5,9.6,1.5,0.0,1.1,1.0,0.8,1.5,1.0,-7.0,1.6,0.9,40.0,20.0,0.0,79,80,77,78.67,76,80,75,77.0,2.2,3.25,3.5,W
6,6,13.2,7.6,7.6,10.2,1.3,0.1,1.4,1.1,1.7,1.0,3.0,7.0,1.6,2.1,40.0,0.6,0.0,11.8,6.4,3.9,9.0,1.5,0.1,1.2,1.6,1.2,1.8,-4.0,-6.0,1.0,0.9,20.0,20.0,0.0,77,75,76,76.0,74,74,79,75.67,1.44,4.75,8.0,W
3,8,15.4,9.3,6.1,9.1,1.2,0.0,2.0,1.3,2.0,0.6,7.0,14.0,1.7,1.9,50.0,0.5,0.0,10.8,6.1,5.1,11.7,1.7,0.0,1.2,1.4,1.3,2.0,-2.0,-7.0,0.9,0.9,20.0,30.0,0.0,81,81,81,81.0,74,75,77,75.33,1.36,5.0,11.0,W
4,3,9.1,3.1,4.5,9.2,1.0,0.0,1.3,1.2,1.5,1.6,1.0,-1.0,1.4,1.4,30.0,0.4,1.0,9.2,3.3,4.5,8.6,1.9,0.0,0.9,0.7,1.3,1.3,2.0,0.0,1.8,1.7,50.0,50.0,1.0,76,80,78,78.0,76,75,74,75.0,1.83,3.6,5.0,W
3,8,21.1,8.1,8.3,8.5,1.2,0.0,2.7,0.3,2.9,0.6,24.0,23.0,2.6,2.5,80.0,0.8,2.0,14.6,4.4,5.3,11.8,2.0,0.1,0.6,1.4,0.7,1.4,-8.0,-7.0,0.7,0.9,10.0,20.0,0.0,83,87,85,85.0,77,77,76,76.67,1.11,11.0,29.0,W
3,3,14.0,5.1,7.3,11.1,1.5,0.1,1.1,2.0,1.5,1.0,-9.0,5.0,0.7,1.9,20.0,0.6,0.0,17.6,6.6,6.5,8.6,1.8,0.0,1.9,1.0,2.0,1.7,9.0,3.0,2.1,1.7,70.0,50.0,1.0,79,78,77,78.0,79,84,79,80.67,3.5,3.75,2.0,W
10,8,13.2,5.2,5.9,10.4,1.5,0.0,2.1,1.5,2.1,1.1,6.0,10.0,1.7,1.8,50.0,0.6,1.0,15.8,5.9,5.5,10.1,1.7,0.2,2.7,1.3,2.5,0.9,14.0,16.0,2.1,2.7,70.0,90.0,1.0,81,82,89,84.0,83,86,85,84.67,5.5,4.2,1.6,W
7,7,18.3,7.6,5.6,10.4,1.5,0.0,2.6,0.9,3.0,0.8,17.0,22.0,2.4,2.4,70.0,0.7,0.0,8.4,2.4,3.0,11.8,2.2,0.3,1.0,1.7,1.1,1.2,-7.0,-1.0,0.8,1.0,20.0,20.0,2.0,81,80,83,81.33,74,75,74,74.33,1.17,8.5,19.0,W
10,10,14.8,5.2,6.3,7.6,0.9,0.0,1.9,0.6,3.1,0.7,13.0,24.0,1.8,2.6,50.0,0.8,1.0,10.8,3.3,4.7,10.7,1.3,0.0,1.3,1.8,1.8,2.1,-5.0,-3.0,1.2,1.2,30.0,30.0,1.0,80,81,85,82.0,74,76,79,76.33,1.25,6.5,14.0,W
8,4,15.2,5.2,5.4,9.3,1.0,0.1,1.5,1.5,1.8,0.9,0.0,9.0,1.6,2.0,50.0,0.6,3.0,15.3,5.2,6.4,7.9,0.9,0.0,2.1,0.6,1.9,1.0,15.0,9.0,2.1,1.8,60.0,50.0,0.0,82,86,84,84.0,80,81,85,82.0,2.25,3.6,3.29,W
7,7,10.1,3.3,5.0,8.8,1.9,0.0,0.8,0.7,0.8,0.9,1.0,-1.0,1.7,1.2,50.0,0.3,0.0,12.1,3.3,4.9,12.7,2.2,0.0,1.8,1.7,1.8,1.8,1.0,0.0,1.4,1.3,40.0,40.0,0.0,76,75,74,75.0,75,78,76,76.33,2.6,3.25,3.0,W
10,10,9.8,3.4,4.9,10.5,1.9,0.3,1.5,1.4,1.3,1.5,1.0,-2.0,1.4,1.2,40.0,0.3,3.0,14.5,5.0,4.6,10.4,1.9,0.0,1.7,1.4,1.4,1.2,3.0,2.0,1.5,1.3,40.0,30.0,1.0,72,74,75,73.67,71,73,78,74.0,3.2,3.4,2.4,W
7,7,15.1,4.7,7.4,10.2,1.3,0.1,1.0,1.2,2.2,1.0,-2.0,12.0,1.4,2.3,40.0,0.7,0.0,10.4,3.8,5.2,9.9,1.5,0.3,1.7,1.2,1.1,1.3,5.0,-2.0,1.7,1.1,50.0,30.0,4.0,77,76,74,75.67,72,74,75,73.67,1.53,4.2,7.5,W
3,3,15.0,5.9,6.4,7.9,1.0,0.1,2.1,1.1,1.9,1.4,10.0,5.0,2.0,1.4,60.0,0.4,1.0,10.8,4.4,5.3,9.5,1.7,0.1,1.4,1.6,1.7,1.9,-2.0,-2.0,1.8,1.4,60.0,40.0,2.0,79,79,79,79.0,80,81,90,83.67,2.3,3.5,3.0,W
4,7,10.1,4.1,4.9,13.4,1.7,0.0,1.4,0.8,1.8,0.6,6.0,12.0,1.8,2.1,50.0,0.6,0.0,10.0,3.5,4.7,8.7,1.9,0.0,1.0,1.1,0.8,1.0,-1.0,-2.0,1.4,1.7,40.0,50.0,0.0,78,78,83,79.67,72,75,77,74.67,1.33,5.25,12.0,W
5,7,15.0,5.3,6.6,8.2,1.3,0.0,1.9,0.9,1.8,0.6,10.0,12.0,2.3,2.3,70.0,0.7,4.0,15.2,5.2,5.7,9.2,1.5,0.0,1.2,2.7,0.8,2.4,-15.0,-16.0,0.9,0.9,30.0,30.0,0.0,80,79,80,79.67,75,75,78,76.0,1.22,7.0,15.0,W
5,6,11.5,3.8,4.1,9.3,2.1,0.1,0.6,1.6,1.0,2.0,-10.0,-10.0,0.6,0.6,10.0,0.1,0.0,11.3,5.1,3.4,9.7,1.0,0.1,1.4,1.6,2.5,0.9,-2.0,16.0,1.1,1.9,30.0,60.0,0.0,72,74,76,74.0,80,79,78,79.0,4.33,4.1,1.72,W
7,7,8.4,1.9,3.5,10.3,1.6,0.0,0.8,1.3,0.7,0.6,-5.0,1.0,1.1,1.2,30.0,0.3,0.0,14.6,4.5,6.5,11.8,1.9,0.0,1.4,1.6,1.1,1.8,-2.0,-7.0,1.1,0.9,30.0,20.0,0.0,73,72,73,72.67,76,77,81,78.0,3.3,3.3,2.38,W
3,3,13.3,5.3,4.4,8.5,1.7,0.1,0.4,1.7,0.5,1.0,-13.0,-5.0,0.2,0.7,0.0,0.1,0.0,12.7,3.7,4.7,11.8,1.8,0.0,1.6,1.5,1.7,1.9,1.0,-2.0,1.5,1.4,40.0,40.0,0.0,74,74,77,75.0,73,73,75,73.67,2.4,3.25,3.3,W
6,4,15.0,6.7,5.1,10.2,1.7,0.0,1.7,1.3,1.6,1.5,4.0,1.0,1.6,1.6,50.0,0.5,1.0,11.9,4.1,4.5,10.3,2.3,0.0,1.1,1.7,0.6,2.1,-6.0,-15.0,0.7,0.2,20.0,0.0,0.0,79,79,83,80.33,78,78,81,79.0,1.57,3.8,5.75,W
7,7,11.9,4.4,6.4,8.7,0.8,0.3,1.0,1.4,1.4,1.8,-4.0,-4.0,0.9,0.6,20.0,0.1,0.0,11.5,3.2,6.5,10.1,1.3,0.0,1.3,2.0,1.1,1.0,-7.0,1.0,1.3,1.8,40.0,50.0,0.0,78,78,82,79.33,72,72,74,72.67,2.0,3.8,3.8,W
8,7,12.8,4.0,5.1,11.5,1.6,0.2,1.3,1.6,0.9,1.6,-3.0,-7.0,1.2,1.4,30.0,0.4,0.0,9.6,3.7,4.3,13.8,2.6,0.0,1.6,2.1,1.7,2.2,-5.0,-5.0,0.5,0.9,10.0,20.0,0.0,78,79,79,78.67,75,77,81,77.67,2.38,3.4,3.2,W
4,6,18.6,6.0,6.7,11.4,1.4,0.2,1.8,0.4,2.1,0.6,14.0,15.0,2.3,2.6,70.0,0.8,0.0,13.3,5.3,5.6,8.9,1.2,0.1,1.6,1.0,1.6,1.7,6.0,-1.0,2.0,1.6,60.0,50.0,1.0,81,80,82,81.0,80,79,80,79.67,1.85,3.6,4.75,W
7,5,10.1,4.2,4.7,9.2,1.1,0.2,1.4,2.4,1.8,1.8,-10.0,0.0,0.6,1.2,10.0,0.3,0.0,12.6,3.5,4.3,10.8,1.8,0.2,1.7,1.5,1.7,1.3,2.0,4.0,1.4,1.5,40.0,40.0,0.0,73,75,74,74.0,78,78,78,78.0,2.6,3.5,2.8,W
5,8,12.0,4.1,5.6,11.5,1.7,0.0,1.3,1.1,1.6,0.9,2.0,7.0,1.5,2.0,40.0,0.6,0.0,11.0,2.7,3.5,12.3,1.6,0.3,0.7,1.2,0.9,1.5,-5.0,-6.0,0.8,0.7,20.0,10.0,0.0,72,74,76,74.0,71,71,72,71.33,1.75,3.75,5.25,W
3,4,15.0,6.3,6.4,11.1,1.1,0.1,2.7,1.5,1.8,1.2,12.0,6.0,2.0,1.6,60.0,0.4,2.0,13.4,5.1,6.6,8.4,0.8,0.2,1.3,1.0,1.5,1.0,3.0,5.0,1.2,1.5,30.0,30.0,0.0,79,73,81,77.67,77,77,82,78.67,1.73,4.0,5.0,W
7,7,12.6,3.2,4.7,11.0,1.6,0.0,0.8,1.3,1.1,1.6,-5.0,-5.0,1.1,1.2,20.0,0.2,0.0,7.7,3.0,4.5,9.5,1.5,0.0,1.1,1.5,0.7,1.9,-4.0,-12.0,1.5,0.5,40.0,10.0,1.0,74,76,74,74.67,74,75,77,75.33,2.14,3.25,4.0,W
3,4,16.3,4.8,5.5,11.5,2.3,0.1,1.8,1.4,1.6,0.9,4.0,7.0,1.7,2.0,40.0,0.5,0.0,10.2,2.9,4.9,12.6,2.1,0.0,0.5,1.1,0.9,1.4,-6.0,-5.0,0.9,1.3,20.0,40.0,1.0,74,75,77,75.33,75,73,77,75.0,1.57,4.33,6.5,W
6,6,14.7,5.0,6.9,12.4,2.2,0.0,1.5,1.1,1.4,1.2,4.0,2.0,1.7,1.6,40.0,0.4,1.0,20.5,7.1,10.0,10.1,2.0,0.1,2.3,1.1,2.9,1.2,12.0,17.0,2.2,2.2,70.0,70.0,2.0,77,83,78,79.33,84,87,87,86.0,8.5,5.0,1.36,W
3,4,7.3,2.5,2.8,10.4,1.9,0.0,1.1,2.2,1.0,1.9,-11.0,-9.0,0.8,0.5,20.0,0.1,0.0,8.0,3.0,3.4,13.9,2.2,0.2,1.2,1.2,0.8,2.0,0.0,-12.0,1.6,0.7,50.0,20.0,2.0,77,77,76,76.67,76,75,77,76.0,2.9,3.2,2.75,W
4,4,11.6,3.4,3.7,11.1,1.5,0.2,1.2,0.9,1.6,1.0,3.0,6.0,1.7,1.6,50.0,0.5,0.0,7.6,2.7,3.4,10.6,1.9,0.1,0.9,1.1,1.1,2.2,-2.0,-11.0,1.4,0.8,40.0,20.0,2.0,77,76,75,76.0,72,73,76,73.67,2.05,3.3,4.2,W
10,7,9.2,3.3,4.1,13.4,2.3,0.0,0.5,1.7,1.2,1.8,-12.0,-6.0,0.4,0.6,10.0,0.2,0.0,8.8,2.1,3.4,12.2,1.9,0.0,0.6,1.1,0.6,1.2,-5.0,-6.0,0.7,0.5,10.0,0.0,0.0,76,76,81,77.67,75,75,78,76.0,2.1,3.2,4.2,W
10,3,12.1,3.7,4.6,10.6,2.1,0.0,0.9,1.9,1.2,1.9,-10.0,-7.0,1.0,0.9,20.0,0.1,1.0,11.0,3.6,4.2,10.5,2.4,0.1,0.8,1.9,0.9,1.8,-11.0,-9.0,0.5,0.6,10.0,10.0,0.0,76,76,77,76.33,78,78,81,79.0,2.5,3.25,2.87,W
9,9,13.6,4.5,5.7,10.5,1.0,0.1,1.5,0.6,1.4,0.5,9.0,9.0,2.1,2.2,60.0,0.6,1.0,12.5,4.6,4.6,11.3,0.9,0.1,0.9,2.0,0.6,2.2,-11.0,-16.0,0.7,0.6,20.0,20.0,0.0,73,76,75,74.67,70,77,76,74.33,1.57,4.33,6.25,W
5,4,13.1,5.8,4.9,10.8,1.6,0.0,1.4,1.3,1.4,1.5,1.0,-1.0,1.5,1.5,40.0,0.4,0.0,13.9,4.2,5.3,12.0,1.4,0.1,0.9,0.9,1.0,0.9,0.0,1.0,1.5,1.7,40.0,50.0,0.0,74,74,77,75.0,75,80,85,80.0,3.6,3.3,2.25,W
7,3,9.4,3.4,3.9,9.0,1.5,0.1,0.9,0.5,0.8,0.8,4.0,0.0,1.7,1.4,50.0,0.4,1.0,12.0,4.5,4.5,9.6,1.0,0.0,2.0,2.0,1.5,2.3,0.0,-8.0,1.2,0.9,30.0,20.0,0.0,78,82,78,79.33,78,81,80,79.67,2.25,3.3,3.25,W
6,7,10.8,3.1,5.1,12.8,1.5,0.3,1.0,0.9,1.6,0.9,1.0,7.0,1.7,1.7,50.0,0.5,0.0,13.2,4.7,4.2,11.5,1.0,0.1,0.9,2.0,0.7,2.3,-11.0,-16.0,0.7,0.3,20.0,10.0,0.0,78,75,76,76.33,75,76,77,76.0,1.53,4.0,6.0,W
6,5,13.5,4.9,5.5,11.9,0.8,0.1,1.4,0.6,1.4,1.4,8.0,0.0,1.7,1.4,50.0,0.4,0.0,9.4,2.8,5.0,8.6,1.4,0.0,1.5,1.6,1.5,1.7,-1.0,-2.0,1.3,1.2,40.0,30.0,0.0,79,80,76,78.33,77,75,77,76.33,1.66,4.0,5.75,W
3,8,11.4,3.6,5.1,12.3,1.7,0.2,1.3,1.3,1.1,1.5,0.0,-4.0,1.6,1.4,50.0,0.4,0.0,16.3,5.1,5.5,10.1,1.6,0.0,1.7,1.4,1.4,1.3,3.0,1.0,1.8,1.4,50.0,40.0,2.0,79,78,82,79.67,71,73,78,74.0,2.25,3.4,3.5,W
6,5,14.9,3.8,4.9,10.3,1.6,0.1,1.2,0.9,1.3,0.7,3.0,6.0,1.5,1.9,40.0,0.6,0.0,14.0,3.5,4.9,9.6,1.7,0.3,1.0,1.9,0.5,1.9,-9.0,-14.0,0.6,0.5,10.0,10.0,0.0,73,73,76,74.0,76,75,78,76.33,2.15,3.4,3.8,W
3,7,20.4,6.5,6.0,10.7,1.8,0.0,2.2,1.0,2.4,0.4,12.0,20.0,2.3,2.3,70.0,0.7,0.0,7.9,2.3,5.1,10.7,1.5,0.0,0.8,1.6,0.5,1.9,-8.0,-14.0,1.4,0.7,40.0,20.0,0.0,81,82,81,81.33,74,71,72,72.33,1.22,7.0,16.0,W
5,5,13.1,4.8,5.8,12.2,1.8,0.0,1.4,1.6,1.3,1.1,-2.0,2.0,1.2,1.7,30.0,0.5,0.0,9.2,3.8,4.9,12.5,2.1,0.0,1.2,2.0,1.0,1.8,-8.0,-8.0,1.2,0.9,40.0,20.0,2.0,79,78,78,78.33,76,76,77,76.33,1.7,3.75,5.0,W
3,7,12.8,5.3,4.8,11.9,1.1,0.1,2.2,1.4,2.1,0.9,8.0,12.0,1.8,2.2,50.0,0.7,1.0,7.9,2.2,4.5,12.4,1.3,0.1,0.4,1.6,0.5,1.7,-12.0,-12.0,0.1,0.5,0.0,10.0,0.0,81,83,85,83.0,75,77,74,75.33,1.36,5.0,8.5,W
7,4,13.7,4.6,7.1,10.8,1.9,0.1,1.7,1.3,1.4,1.2,4.0,2.0,1.6,1.5,50.0,0.5,2.0,18.2,6.4,7.4,10.7,2.2,0.1,2.4,0.8,2.3,1.0,16.0,13.0,2.3,2.3,70.0,70.0,3.0,72,74,76,74.0,81,83,84,82.67,6.5,4.5,1.55,W
7,5,14.7,4.1,4.8,9.7,1.3,0.0,1.0,0.9,0.8,1.0,1.0,-2.0,1.2,1.0,20.0,0.2,0.0,14.2,4.6,7.4,10.0,1.7,0.2,2.2,1.3,1.7,0.6,9.0,11.0,1.8,2.0,50.0,60.0,0.0,74,74,77,75.0,82,83,82,82.33,3.0,3.5,2.45,W
7,3,11.5,3.3,3.6,12.2,1.8,0.0,1.5,1.3,1.2,1.7,2.0,-5.0,1.4,1.1,30.0,0.3,0.0,11.1,3.2,4.6,11.9,2.5,0.1,1.3,1.9,1.1,1.3,-6.0,-2.0,0.9,1.0,30.0,30.0,0.0,77,78,77,77.33,79,79,79,79.0,2.35,3.5,3.2,W
7,9,10.2,5.4,4.5,11.4,2.0,0.0,1.6,1.7,0.8,1.7,-1.0,-9.0,1.4,0.8,40.0,0.2,0.0,9.9,5.4,6.1,10.8,1.9,0.0,1.1,1.4,1.3,1.9,-3.0,-6.0,0.8,0.9,20.0,30.0,2.0,72,72,76,73.33,74,75,77,75.33,2.3,3.4,3.4,W
3,3,12.1,3.1,5.7,13.0,1.8,0.0,1.0,0.9,1.0,1.6,1.0,-6.0,1.5,1.3,40.0,0.4,2.0,16.8,6.5,8.2,9.6,1.3,0.0,2.4,1.6,1.4,1.2,8.0,2.0,2.2,1.9,70.0,60.0,5.0,74,76,76,75.33,86,84,89,86.33,10.0,5.5,1.3,W
3,4,12.6,3.9,4.8,12.4,1.4,0.1,1.2,0.8,2.0,0.7,4.0,13.0,1.8,2.3,50.0,0.7,2.0,10.1,3.4,3.9,11.9,2.4,0.1,0.9,1.6,0.9,1.6,-7.0,-7.0,0.7,0.7,10.0,10.0,0.0,75,82,77,78.0,74,74,78,75.33,1.2,7.5,16.0,W
4,8,13.0,4.5,6.2,8.4,2.5,0.1,1.4,0.6,1.6,0.4,8.0,12.0,2.4,2.4,70.0,0.7,1.0,12.2,3.6,4.9,14.5,1.8,0.1,1.6,1.3,1.3,0.9,3.0,4.0,1.6,1.8,50.0,50.0,0.0,81,82,81,81.33,71,72,71,71.33,1.36,5.25,10.0,W
10,10,13.7,3.8,6.1,11.2,2.0,0.1,1.3,1.3,1.2,1.6,0.0,-4.0,1.6,1.4,40.0,0.4,4.0,12.7,3.3,4.7,9.2,1.3,0.0,1.1,2.1,0.6,2.3,-10.0,-17.0,0.8,0.1,20.0,0.0,0.0,76,75,78,76.33,72,73,72,72.33,1.83,3.75,4.75,W
8,3,16.8,5.9,6.4,9.4,2.1,0.0,1.7,1.1,2.0,1.3,6.0,7.0,1.8,1.6,50.0,0.4,2.0,14.3,5.0,5.4,13.1,2.3,0.0,1.8,1.2,1.0,1.3,6.0,-3.0,1.7,1.3,50.0,40.0,0.0,81,83,86,83.33,81,82,90,84.33,2.15,3.4,3.8,W
6,7,16.1,6.0,5.7,12.2,2.1,0.0,2.2,1.8,1.9,1.3,4.0,6.0,1.9,2.1,60.0,0.6,0.0,10.8,3.0,5.2,10.9,1.4,0.2,0.8,1.3,1.0,2.0,-5.0,-10.0,0.9,0.5,20.0,10.0,0.0,78,80,77,78.33,67,68,70,68.33,1.53,4.0,6.0,W
10,10,12.0,3.7,4.6,12.2,1.0,0.1,1.4,1.8,1.3,1.1,-4.0,2.0,1.3,1.7,40.0,0.5,1.0,10.3,3.9,5.1,13.4,2.4,0.1,0.7,1.6,0.6,2.1,-9.0,-15.0,1.0,0.3,20.0,0.0,0.0,76,77,74,75.67,75,75,75,75.0,1.62,3.75,5.5,W
10,10,13.7,4.2,6.6,11.9,1.6,0.1,1.5,1.2,1.5,1.0,3.0,5.0,1.5,1.8,40.0,0.5,0.0,11.8,3.6,4.1,9.9,1.4,0.1,1.1,2.3,0.7,2.3,-12.0,-16.0,0.7,0.5,20.0,10.0,1.0,78,80,78,78.67,73,73,72,72.67,1.4,5.0,9.0,W
3,4,19.4,7.5,8.2,9.7,1.8,0.2,3.3,0.6,2.2,0.6,27.0,16.0,2.6,2.2,80.0,0.6,3.0,11.5,2.9,6.1,11.2,2.5,0.0,0.4,1.8,0.9,1.5,-14.0,-6.0,0.3,1.2,10.0,40.0,0.0,81,85,83,83.0,76,77,80,77.67,1.14,10.0,21.0,W
3,7,13.5,4.3,6.0,11.1,2.0,0.0,2.3,1.4,2.2,0.8,9.0,14.0,1.9,2.3,50.0,0.7,0.0,7.6,2.2,2.8,9.1,1.8,0.0,0.6,2.2,0.6,2.3,-16.0,-17.0,0.5,0.5,10.0,10.0,0.0,80,83,85,82.67,77,77,76,76.67,1.25,6.5,15.0,W
3,8,11.4,2.9,4.2,11.7,1.8,0.2,0.7,2.0,1.7,1.6,-13.0,1.0,0.8,1.8,20.0,0.6,0.0,11.8,2.9,4.4,11.5,1.6,0.1,1.5,1.8,1.3,2.1,-3.0,-8.0,1.5,1.0,40.0,30.0,0.0,78,79,68,75.0,76,76,77,76.33,2.2,3.39,3.6,W
6,7,12.1,3.9,5.9,8.3,1.3,0.0,0.6,2.1,0.8,1.7,-15.0,-9.0,0.5,1.2,10.0,0.3,0.0,11.3,4.0,5.4,9.8,1.5,0.0,0.9,2.7,0.6,2.7,-18.0,-21.0,0.5,0.5,10.0,10.0,0.0,68,70,72,70.0,75,75,78,76.0,2.35,3.5,3.2,W
4,7,16.5,6.3,7.9,9.3,1.5,0.0,1.9,1.6,3.1,1.0,3.0,21.0,1.4,2.4,40.0,0.8,0.0,10.4,2.4,3.7,8.3,1.7,0.0,0.7,1.7,1.0,1.3,-10.0,-3.0,0.6,1.1,10.0,30.0,0.0,81,83,84,82.67,75,75,78,76.0,1.3,6.0,11.0,W
7,7,9.9,3.5,3.8,13.2,2.1,0.3,1.0,2.1,1.5,1.2,-11.0,3.0,0.6,1.7,10.0,0.4,0.0,15.6,6.1,6.1,8.1,1.2,0.1,1.9,1.0,1.8,1.7,9.0,1.0,2.3,1.7,70.0,50.0,1.0,75,74,74,74.33,80,79,80,79.67,5.5,3.8,1.73,W
5,5,11.3,2.9,7.3,11.9,1.7,0.0,0.7,0.8,1.1,0.4,-1.0,7.0,1.1,1.7,20.0,0.4,0.0,10.2,2.7,4.3,9.0,1.5,0.0,0.6,1.3,0.7,1.3,-7.0,-6.0,0.9,0.6,20.0,10.0,0.0,76,80,83,79.67,76,76,77,76.33,1.55,4.2,7.0,W
7,7,12.6,3.7,5.5,9.4,1.1,0.3,1.0,1.1,1.2,0.7,-1.0,5.0,1.2,1.6,30.0,0.4,1.0,10.7,3.6,3.6,14.9,1.8,0.0,1.2,2.2,0.9,1.8,-10.0,-9.0,1.0,0.5,30.0,10.0,1.0,76,76,75,75.67,73,74,74,73.67,1.7,3.5,5.75,W
10,10,11.5,4.2,4.4,10.8,1.1,0.1,1.4,0.7,1.6,1.0,7.0,6.0,1.8,2.1,50.0,0.6,0.0,9.2,3.1,4.0,10.8,1.5,0.1,1.2,2.2,0.8,2.5,-10.0,-17.0,1.0,0.4,30.0,10.0,0.0,74,75,75,74.67,73,73,76,74.0,1.5,4.33,6.0,W
