Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
M Oliver,Sun,-1.0,-3,-2.6000000000000014,-1.7999999999999998,-4.800000000000001,-1.0,0.40000000000000013,0.0,0.3999999999999999,-1.2,8.0,0.19999999999999996,-0.8,5.0,0.8,20.0,-2.0,40.0,4.0,0,4,1,1.6700000000000017,-4,0,-1.7999999999999998,3.75,Etihad Stadium,D
M Dean,Sat,0.0,1,-4.6,-2.5999999999999996,-3.2,3.0,1.1999999999999997,0.2,-1.6,-0.19999999999999996,-7.0,-0.6,-0.19999999999999996,-2.0,-1.4000000000000001,-40.0,0.0,-60.0,-5.0,-4,-3,-5,-4.0,1,0,2.05,3.75,Bet365 Stadium,L
J Moss,Sun,0.0,0,-2.4000000000000004,-1.2000000000000002,-2.4000000000000004,-0.40000000000000036,0.5999999999999999,0.0,-1.4,0.19999999999999996,-8.0,-0.6000000000000001,0.19999999999999996,-4.0,-1.4000000000000001,-40.0,-1.0,-60.0,-6.0,-7,-5,-1,-4.329999999999998,6,0,2.2,3.8,The Hawthorns,L
C Pawson,Mon,-1.0,1,-1.0,0.39999999999999947,2.2,-0.3999999999999986,-0.3999999999999999,0.2,-1.0,0.0,-5.0,-0.6,-0.20000000000000007,-2.0,-0.19999999999999996,0.0,0.0,-20.0,0.0,-5,-3,-4,-4.0,5,0,4.25,4.5,Vicarage Road,L
N Swarbrick,Sun,0.0,2,-2.200000000000001,-0.39999999999999947,-1.0,-0.7999999999999989,1.0000000000000002,0.2,-0.19999999999999996,-0.19999999999999996,0.0,-0.19999999999999996,-0.2,0.0,-0.19999999999999996,-20.0,1.0,20.0,3.0,-4,-4,-3,-3.6599999999999966,-1,0,3.55,4.0,London Stadium,L
A Taylor,Sat,0.0,0,-10.2,-5.2,-1.4000000000000004,0.40000000000000036,-0.6000000000000001,-0.2,-0.40000000000000013,0.0,-2.0,-0.20000000000000007,-0.4,1.0,-0.8,-20.0,0.0,-40.0,0.0,-5,-3,-3,-3.6599999999999966,8,0,2.1899999999999995,3.9,King Power Stadium,L
C Pawson,Sun,0.0,2,-6.600000000000001,-2.3999999999999995,0.20000000000000018,3.0,0.5999999999999999,-0.2,-0.6000000000000001,-1.0,2.0,-0.6,-0.8,1.0,-0.19999999999999996,0.0,-1.0,-20.0,-2.0,-5,-7,-9,-7.0,17,1,3.33,3.8,St. James Park,D
A Marriner,Sun,0.0,0,-3.1999999999999993,1.4000000000000004,0.0,3.0,-0.19999999999999996,0.0,1.2000000000000002,-1.4,13.0,0.5999999999999999,-1.0,8.0,1.4000000000000001,60.0,3.0,20.0,2.0,5,-1,2,2.0,-2,0,-1.1400000000000001,3.5,Wembley Stadium,W
N Swarbrick,Sat,0.0,4,-7.599999999999998,-1.9999999999999996,-2.0,2.8000000000000007,1.4,0.2,-0.40000000000000013,0.40000000000000013,-4.0,-0.20000000000000007,-0.19999999999999996,0.0,-0.6000000000000001,-20.0,-1.0,-20.0,0.0,1,-4,-3,-2.0,7,0,3.59,4.33,London Stadium,L
M Atkinson,Wed,0.0,0,-6.199999999999999,-2.8,-2.3999999999999995,-1.5999999999999996,0.6,0.0,-1.0,0.40000000000000013,-7.0,-0.19999999999999996,0.20000000000000007,-2.0,-1.0,-40.0,0.0,-20.0,-4.0,0,-6,-5,-3.6700000000000017,9,0,4.95,4.5,Bet365 Stadium,L
G Scott,Sat,0.0,1,-8.599999999999998,-4.199999999999999,-2.5999999999999996,-0.40000000000000036,0.6000000000000001,0.0,-1.9999999999999998,0.4,-12.0,-0.6,0.6,-6.0,-1.4000000000000001,-60.0,-1.0,-20.0,-4.0,-4,-7,-11,-7.329999999999998,18,1,6.0,4.5,Falmer Stadium,L
A Marriner,Sun,0.0,0,-3.8000000000000007,-0.20000000000000018,-1.7999999999999998,-0.7999999999999989,0.20000000000000018,0.0,-1.2,0.6,-9.0,-0.20000000000000007,0.8,-5.0,-1.2000000000000002,-40.0,0.0,-40.0,-8.0,-3,-8,-7,-6.0,5,0,4.97,4.5,Dean Court,L
M Atkinson,Fri,0.0,-2,5.199999999999999,1.6000000000000005,1.3999999999999995,0.40000000000000036,-0.20000000000000018,0.0,-1.0,0.4,-7.0,-0.9999999999999999,0.6,-8.0,-0.6000000000000001,-20.0,0.0,-20.0,-6.0,3,0,2,1.6700000000000017,1,0,-0.25,3.6,Emirates Stadium,D
R East,Mon,0.0,0,-9.600000000000001,-4.0,-1.8000000000000003,1.5999999999999996,1.2000000000000002,0.0,-2.1999999999999997,0.19999999999999996,-12.0,-0.6,0.0,-3.0,-1.0000000000000002,-40.0,-2.0,-20.0,-10.0,-2,-7,-9,-6.0,12,0,6.0,4.5,Turf Moor,L
N Swarbrick,Mon,0.0,-3,-9.8,-4.0,-1.1999999999999993,2.1999999999999993,1.0,0.0,-2.4000000000000004,0.3999999999999999,-14.0,-0.6,0.19999999999999996,-4.0,-1.6,-60.0,-4.0,-40.0,-13.0,-4,-5,-7,-5.340000000000003,11,0,10.7,5.75,Swansea.com Stadium,W
K Friend,Tue,0.0,0,-10.8,-3.2,-2.2,1.8000000000000007,0.0,0.0,-2.2,0.8,-15.0,0.0,-0.39999999999999997,2.0,-2.0,-80.0,0.0,-40.0,0.0,-5,-8,-8,-7.0,19,1,10.7,5.75,Kirklees Stadium,L
M Atkinson,Sun,0.0,1,-3.6000000000000014,-1.4000000000000004,-1.2000000000000002,-1.4000000000000004,0.8000000000000003,0.0,-0.6000000000000001,0.20000000000000018,-4.0,0.3999999999999999,0.19999999999999996,1.0,-0.8,-40.0,1.0,0.0,2.0,-2,-4,-6,-4.0,4,0,2.4000000000000004,3.79,St Mary's Stadium,L
C Pawson,Sat,0.0,1,-2.4000000000000004,0.0,0.7999999999999998,1.8000000000000007,1.2000000000000002,0.0,-1.2000000000000002,0.6,-9.0,-1.2,0.8,-10.0,-0.8,-20.0,-1.0,-40.0,-3.0,2,3,2,2.3400000000000034,2,0,0.0,3.39,Old Trafford,W
N Swarbrick,Sat,0.0,0,-4.199999999999999,-2.4000000000000004,-2.8,3.0,0.3999999999999999,0.0,-1.5999999999999999,1.2000000000000002,-14.0,-0.7999999999999999,0.0,-4.0,-1.7999999999999998,-60.0,0.0,-60.0,0.0,-5,-4,-5,-4.670000000000002,10,0,5.5600000000000005,4.33,Selhurst Park,L
M Oliver,Sat,0.0,4,-5.0,-2.5999999999999996,-2.1999999999999993,2.0,-0.20000000000000007,0.2,-1.5999999999999999,0.5999999999999999,-11.0,-0.6000000000000001,0.0,-3.0,-1.2,-40.0,-2.0,-40.0,-2.0,-1,-1,-5,-2.3400000000000034,3,0,2.3000000000000003,3.75,Goodison Park,D
S Attwell,Sat,0.0,-1,-4.6,-1.9999999999999996,-3.0,2.0,0.6000000000000001,0.0,-1.2000000000000002,1.2000000000000002,-12.0,-0.39999999999999997,-0.19999999999999996,-1.0,-1.2,-40.0,0.0,-40.0,-2.0,-2,-6,-7,-5.0,6,0,6.0,4.5,The Hawthorns,D
A Taylor,Sun,-1.0,4,1.1999999999999993,0.39999999999999947,-0.39999999999999947,1.7999999999999998,-0.19999999999999996,0.0,0.20000000000000018,0.7999999999999999,-3.0,0.4,0.2,1.0,0.19999999999999996,20.0,3.0,-20.0,-2.0,2,5,-1,2.0,-3,0,-1.04,3.6,Stamford Bridge,W
A Marriner,Sat,0.0,0,4.200000000000001,0.1999999999999993,0.40000000000000036,-1.799999999999999,0.0,0.0,0.20000000000000018,0.4,-1.0,-0.8,0.6,-7.0,-0.3999999999999999,-20.0,-7.0,0.0,-1.0,1,3,-1,1.0,1,0,0.2599999999999998,3.6,Stamford Bridge,D
M Oliver,Sat,0.0,0,0.3999999999999986,-1.8000000000000003,0.6000000000000005,3.0,0.8,0.0,-1.0,1.0,-10.0,-0.7999999999999999,1.0,-9.0,-1.8000000000000003,-60.0,0.0,-60.0,-8.0,-5,-8,-12,-8.329999999999998,12,0,9.67,5.5,Kirklees Stadium,L
A Marriner,Sat,0.0,-4,-1.8000000000000007,0.20000000000000018,0.0,5.6,0.6000000000000001,0.0,0.9999999999999998,0.4,3.0,-0.6,0.39999999999999997,-5.0,0.3999999999999999,20.0,-2.0,0.0,-3.0,0,1,-5,-1.3400000000000034,2,0,1.95,3.9,Emirates Stadium,D
J Moss,Sat,0.0,0,-1.4000000000000004,-0.8000000000000003,0.40000000000000036,3.4000000000000004,1.4,0.2,-0.40000000000000013,0.7999999999999999,-6.0,0.20000000000000007,0.8,-3.0,-0.8000000000000003,-20.0,-1.0,-40.0,-12.0,-5,-4,-9,-6.0,10,0,4.95,4.33,Vicarage Road,L
S Attwell,Wed,0.0,1,-8.2,-3.8,-3.8,0.0,0.8,-0.2,-1.6,2.0,-18.0,0.0,1.0,-5.0,-2.4,-80.0,-3.0,-80.0,-15.0,-4,-5,-9,-6.0,3,0,12.72,5.75,Turf Moor,L
L Mason,Sat,0.0,1,-4.800000000000001,-2.8,-0.7999999999999998,0.0,1.2000000000000002,-0.2,-0.8,1.6,-12.0,1.0,1.2,-1.0,-2.0,-60.0,-3.0,-80.0,-15.0,-5,-6,-7,-6.0,8,0,4.15,4.5,Dean Court,L
C Pawson,Fri,0.0,1,-7.0,-3.8000000000000003,-3.999999999999999,5.199999999999999,1.8,-0.2,-1.4,0.7999999999999999,-11.0,0.19999999999999996,0.39999999999999997,-1.0,-1.2,-40.0,-3.0,-40.0,-15.0,-6,-5,-8,-6.329999999999998,17,1,5.43,4.0,Molineux Stadium,L
A Taylor,Thu,0.0,-1,-4.199999999999999,-3.0,0.5999999999999996,1.5999999999999996,0.7999999999999999,0.2,-1.8,1.4,-16.0,-0.40000000000000013,0.6,-5.0,-1.8,-60.0,-8.0,-60.0,-20.0,1,5,2,2.6700000000000017,-3,0,-1.56,3.8,Etihad Stadium,W
K Friend,Sat,0.0,2,-7.4,-4.2,-3.0,6.3999999999999995,0.4,0.2,-2.0,0.5999999999999999,-13.0,-1.2,0.20000000000000007,-7.0,-1.4,-60.0,0.0,-20.0,3.0,-5,-6,-8,-6.340000000000003,11,0,9.7,6.0,Falmer Stadium,L
K Friend,Mon,0.0,1,-2.5999999999999996,-3.2,-2.1999999999999997,1.6000000000000005,0.3999999999999999,-0.2,-1.7999999999999998,0.40000000000000013,-11.0,-1.0,-0.4,-3.0,-1.2,-40.0,0.0,-40.0,-3.0,-4,-5,-10,-6.329999999999998,9,0,6.6,5.25,London Stadium,D
M Oliver,Sun,0.0,1,3.1999999999999993,1.0,-1.5999999999999996,-0.40000000000000036,1.2,-0.2,-0.19999999999999996,-0.4,1.0,0.3999999999999999,-0.6,5.0,0.3999999999999999,20.0,1.0,0.0,4.0,-1,1,-6,-2.0,-2,0,0.73,3.5,Old Trafford,D
M Atkinson,Sun,0.0,1,-3.8000000000000007,-2.1999999999999997,-2.9999999999999996,-0.8000000000000007,0.40000000000000013,0.4,-1.0,0.7999999999999999,-9.0,-0.6,0.19999999999999996,-4.0,-0.6000000000000001,0.0,0.0,-60.0,-6.0,-2,-4,-10,-5.329999999999998,4,0,4.39,4.2,Goodison Park,D
C Pawson,Sun,0.0,4,-4.800000000000001,-1.5999999999999996,-3.2,2.4000000000000004,0.0,0.0,-1.7999999999999998,2.2,-20.0,-0.7999999999999999,1.6,-12.0,-2.2,-60.0,-1.0,-100.0,-9.0,-9,-6,-9,-8.0,19,1,10.75,7.0,Craven Cottage,L
P Tierney,Fri,-1.0,1,-6.399999999999999,-2.0000000000000004,-3.2,6.8,0.3999999999999999,0.0,-1.2000000000000002,0.3999999999999999,-8.0,-0.6,0.39999999999999997,-5.0,-0.8,-20.0,-1.0,-40.0,-9.0,-9,-5,-9,-7.670000000000002,13,0,7.6,5.0,St Mary's Stadium,L
M Atkinson,Sun,0.0,1,-6.6,-2.0,-3.999999999999999,5.4,0.8000000000000003,0.0,-1.6,0.19999999999999996,-9.0,-0.6,0.19999999999999996,-4.0,-1.8,-60.0,-4.0,-60.0,-12.0,-10,-9,-12,-10.329999999999998,18,1,15.8,7.5,Cardiff City Stadium,L
A Marriner,Sat,0.0,4,-5.600000000000001,-1.9999999999999996,-3.1999999999999993,4.0,0.3999999999999999,0.0,-1.7999999999999998,0.6,-12.0,-0.19999999999999996,0.0,-1.0,-1.6,-60.0,-7.0,-40.0,-12.0,-6,-5,-10,-7.0,6,0,8.14,5.25,St. James Park,L
M Oliver,Sun,0.0,0,-1.5999999999999979,-0.5999999999999996,-3.0,0.7999999999999989,1.2000000000000002,0.0,-0.7999999999999998,1.4000000000000001,-11.0,-0.3999999999999999,0.39999999999999997,-4.0,-1.4,-60.0,-13.0,-20.0,-18.0,0,1,-1,0.0,1,0,1.5,3.75,Stamford Bridge,L
A Taylor,Sat,0.0,0,-6.399999999999999,-3.4,0.20000000000000018,1.8000000000000007,0.8,0.2,-1.4000000000000001,0.19999999999999996,-8.0,-1.4000000000000001,0.39999999999999997,-9.0,-1.6,-60.0,-14.0,-40.0,-22.0,-11,-10,-13,-11.329999999999998,20,1,7.67,5.25,Bramall Lane,L
M Atkinson,Sun,0.0,0,-1.5999999999999996,-1.6000000000000005,0.0,2.1999999999999993,1.4,0.0,-1.6,0.4,-10.0,-0.7999999999999999,0.0,-4.0,-2.0,-80.0,-17.0,-40.0,-25.0,-4,-4,-3,-3.6599999999999966,4,0,3.6,3.8,Old Trafford,D
J Moss,Sat,0.0,0,3.1999999999999993,1.0,1.7999999999999998,1.3999999999999986,-0.40000000000000013,0.0,0.6000000000000001,1.2,-3.0,0.4,-0.2,3.0,-1.2000000000000002,-40.0,-1.0,-40.0,-27.0,-10,-8,-11,-9.659999999999997,21,1,7.67,5.0,Villa Park,L
K Friend,Sat,0.0,0,-9.399999999999999,-4.4,-2.8000000000000003,1.0,0.0,0.0,-1.2,0.8,-10.0,-0.39999999999999997,0.20000000000000007,-3.0,-1.8,-60.0,-3.0,-60.0,-29.0,-8,-6,-11,-8.329999999999998,10,0,6.1,4.75,Selhurst Park,L
C Kavanagh,Sat,0.0,1,-2.4000000000000004,-1.4000000000000004,-0.20000000000000018,2.799999999999999,1.4000000000000001,0.0,-1.7999999999999998,0.40000000000000013,-11.0,-1.2000000000000002,0.20000000000000007,-7.0,-2.4,-80.0,-6.0,-80.0,-32.0,-8,-6,-7,-7.0,12,0,5.6,5.25,Dean Court,L
M Oliver,Thu,1.0,-4,-0.1999999999999993,-0.7999999999999998,0.5999999999999996,3.5999999999999996,0.3999999999999999,-0.2,-0.7999999999999998,0.3999999999999999,-6.0,-1.0,0.6,-8.0,-1.0,-40.0,-8.0,-20.0,-34.0,-5,-5,-8,-6.0,7,0,1.35,3.75,King Power Stadium,L
M Atkinson,Sat,1.0,0,-6.0,-1.6000000000000005,-0.20000000000000018,2.8000000000000007,2.8,0.2,-1.2,1.4,-13.0,-1.0,1.0,-10.0,-1.6,-60.0,-11.0,-40.0,-37.0,-1,-1,2,0.0,2,0,2.84,4.33,Tottenham Hotspur Stadium,L
M Oliver,Thu,1.0,1,-2.0,-1.1999999999999993,-2.2,1.3999999999999995,-0.6,0.0,-0.3999999999999999,1.6,-10.0,-0.8,1.2,-10.0,-1.6,-60.0,-12.0,-40.0,-37.0,-8,0,-8,-5.340000000000003,5,0,4.14,3.8,Molineux Stadium,L
J Moss,Wed,0.0,1,-3.5999999999999996,-1.3999999999999995,0.20000000000000018,3.4000000000000004,0.3999999999999999,0.0,-0.20000000000000018,1.4000000000000001,-8.0,0.0,0.8,-4.0,-2.2,-80.0,-14.0,-60.0,-40.0,-9,-5,-5,-6.329999999999998,8,0,7.17,5.5,London Stadium,L
S Attwell,Sat,0.0,0,-0.1999999999999993,-2.8000000000000003,-1.6000000000000005,2.0,1.0,0.2,-1.6,1.2,-14.0,-0.4,0.4,-4.0,-2.0,-80.0,-16.0,-40.0,-41.0,-13,-9,-11,-11.0,19,1,9.75,6.25,Carrow Road,L
M Oliver,Sat,0.0,1,-7.600000000000001,-4.6,-4.6,6.800000000000001,1.2000000000000002,0.0,-1.5999999999999999,1.2000000000000002,-14.0,0.20000000000000007,0.39999999999999997,-1.0,-2.6,-100.0,-18.0,-60.0,-44.0,-10,-5,-10,-8.329999999999998,9,0,6.6,4.75,Vicarage Road,W
M Dean,Sun,0.0,0,-3.4000000000000004,-1.0,-3.5999999999999996,3.1999999999999993,1.8000000000000003,0.2,-0.19999999999999996,1.0000000000000002,-6.0,0.6,0.9999999999999999,-2.0,-1.0,-40.0,-1.0,-20.0,-1.0,-6,-5,-7,-6.0,6,0,4.45,4.2,Goodison Park,D
A Taylor,Thu,0.0,-4,-0.40000000000000036,1.2000000000000002,-1.8000000000000007,-0.39999999999999947,0.9999999999999999,0.2,0.19999999999999996,-0.3999999999999999,3.0,-0.19999999999999996,0.0,-1.0,-0.19999999999999996,0.0,-1.0,-20.0,-3.0,-2,3,0,0.3299999999999983,-1,0,-1.25,3.9,Etihad Stadium,W
C Pawson,Wed,0.0,1,-4.0,-2.1999999999999997,-1.6000000000000005,0.3999999999999986,0.8,0.0,-1.0,-0.19999999999999996,-4.0,-0.6000000000000001,-0.4,-1.0,-0.3999999999999999,-20.0,0.0,0.0,0.0,-9,-7,-12,-9.329999999999998,15,0,4.47,4.33,Falmer Stadium,L
P Tierney,Wed,0.0,-1,-5.0,-0.40000000000000036,-1.1999999999999993,0.3999999999999986,0.6000000000000001,0.2,0.0,-0.6,3.0,0.19999999999999996,-0.6000000000000001,4.0,0.0,0.0,0.0,0.0,-3.0,-7,-1,-3,-3.6700000000000017,3,0,1.9,3.8,Emirates Stadium,W
A Taylor,Sun,0.0,2,-4.599999999999998,-4.0,-5.0,-1.799999999999999,0.0,0.0,-1.5999999999999999,1.0,-13.0,-0.9999999999999999,0.0,-5.0,-1.6,-60.0,-1.0,-40.0,0.0,-8,-5,-12,-8.329999999999998,11,0,6.14,5.25,St. James Park,L
C Pawson,Sun,-1.0,0,-0.20000000000000284,-1.3999999999999995,1.3999999999999995,0.40000000000000036,0.19999999999999996,0.0,-1.0000000000000002,-1.0,0.0,-0.3999999999999999,-1.2000000000000002,4.0,-0.3999999999999999,-20.0,-1.0,0.0,1.0,-3,2,-3,-1.3299999999999983,1,0,-1.45,4.2,Etihad Stadium,D
S Attwell,Sat,0.0,4,-4.999999999999998,-4.0,-0.20000000000000018,2.5999999999999996,0.7999999999999999,0.4,-1.0,0.0,-5.0,-0.7999999999999999,-0.4,-2.0,-1.0000000000000002,-40.0,0.0,-20.0,-3.0,-12,-8,-11,-10.329999999999998,14,0,3.9299999999999997,4.2,Falmer Stadium,D
A Marriner,Sun,0.0,4,-0.8000000000000007,-1.5999999999999996,0.0,0.5999999999999996,1.2000000000000002,0.0,-1.0000000000000002,0.7999999999999999,-9.0,0.0,0.6,-3.0,-1.0000000000000002,-20.0,-1.0,-60.0,-7.0,-12,-9,-11,-10.659999999999997,22,1,7.7,5.5,Craven Cottage,D
J Moss,Sat,0.0,0,-0.1999999999999993,-3.3999999999999995,-1.0,2.3999999999999986,0.6,0.2,-0.8000000000000003,0.6,-7.0,-0.4,0.19999999999999996,-3.0,-1.2000000000000002,-40.0,-1.0,-40.0,-6.0,-10,-8,-7,-8.329999999999998,13,0,5.0,4.33,Selhurst Park,L
P Tierney,Wed,-1.0,1,-3.1999999999999993,-1.5999999999999996,-3.0,2.1999999999999993,1.2000000000000002,0.0,-1.6,1.2000000000000002,-14.0,-0.7999999999999999,0.19999999999999996,-5.0,-0.8000000000000003,-20.0,0.0,-40.0,-11.0,-11,-8,-7,-8.659999999999997,12,0,10.75,6.0,St. James Park,D
A Marriner,Mon,0.0,1,-4.399999999999999,-2.8000000000000003,-2.2,2.5999999999999996,0.8,0.0,-1.4000000000000001,-0.19999999999999996,-6.0,-0.6,-0.2,-2.0,-0.6000000000000001,-20.0,0.0,-20.0,-10.0,-10,-7,-8,-8.329999999999998,10,0,3.3899999999999997,4.33,St Mary's Stadium,W
M Atkinson,Thu,-1.0,-1,-5.200000000000001,1.5999999999999996,-5.200000000000001,0.1999999999999993,-0.8,0.2,1.4000000000000001,0.4,5.0,1.0,0.0,5.0,1.0,40.0,1.0,20.0,4.0,-4,-2,3,-1.0,5,0,1.0,3.6,Tottenham Hotspur Stadium,L
J Moss,Sun,0.0,2,-4.199999999999999,0.7999999999999998,-4.3999999999999995,-2.0,-1.7999999999999998,0.0,0.7999999999999999,0.0,4.0,0.6000000000000001,0.0,3.0,1.6,60.0,3.0,40.0,5.0,-9,-6,-8,-7.670000000000002,15,0,2.58,4.0,London Stadium,L
A Taylor,Sat,0.0,-3,-1.4000000000000004,1.1999999999999993,-0.7999999999999998,0.8000000000000007,-0.19999999999999996,0.0,-0.19999999999999996,-0.8,3.0,0.8,0.4,2.0,0.40000000000000013,0.0,0.0,40.0,2.0,-8,-3,-5,-5.329999999999998,4,0,1.4,3.4,King Power Stadium,W
J Moss,Sun,0.0,0,-5.0,-0.3999999999999999,-3.0,1.1999999999999993,0.6000000000000001,0.0,-0.4,-0.6000000000000001,1.0,0.0,0.6000000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,-12,-8,-15,-11.659999999999997,8,0,6.64,5.0,Bramall Lane,L
C Pawson,Mon,0.0,4,-2.8000000000000007,-1.2000000000000002,-2.6000000000000005,1.799999999999999,-0.3999999999999999,0.0,0.4,-0.19999999999999996,3.0,0.0,-0.19999999999999996,1.0,1.0,20.0,0.0,60.0,1.0,-5,-1,-7,-4.329999999999998,6,0,3.0300000000000002,3.75,Molineux Stadium,L
S Attwell,Sat,0.0,0,-0.5999999999999996,-0.8000000000000003,-0.6000000000000005,-0.40000000000000036,0.19999999999999996,0.0,1.2000000000000002,0.5999999999999999,3.0,0.8,0.7999999999999999,0.0,0.40000000000000013,0.0,-1.0,40.0,3.0,-4,-2,-4,-3.3299999999999983,7,0,0.9500000000000002,3.7,Emirates Stadium,L
A Taylor,Mon,0.0,4,-2.4000000000000004,-1.0,0.7999999999999998,1.8000000000000007,0.40000000000000013,0.2,0.0,0.4,-2.0,0.39999999999999997,0.20000000000000007,1.0,0.19999999999999996,0.0,0.0,20.0,1.0,-4,-7,-9,-6.670000000000002,20,1,2.84,4.33,Elland Road,D
A Taylor,Thu,1.0,-3,-4.999999999999998,-2.2,-0.6000000000000005,0.40000000000000036,0.40000000000000013,0.0,0.19999999999999996,0.4,-1.0,-0.39999999999999997,0.39999999999999997,-4.0,-0.20000000000000018,0.0,-1.0,-20.0,-6.0,3,-1,-3,-0.3400000000000034,2,0,0.7999999999999998,3.75,Old Trafford,L
M Dean,Sun,0.0,4,-8.400000000000002,-4.8,-2.0,-0.5999999999999996,0.6000000000000001,0.0,-0.6000000000000001,0.8,-7.0,-0.4,0.9999999999999999,-7.0,-1.2000000000000002,-40.0,-2.0,-40.0,-7.0,-7,-9,-12,-9.340000000000003,21,1,10.78,6.5,The Hawthorns,L
C Kavanagh,Wed,0.0,1,-6.799999999999999,-2.8,-3.2,-3.0,0.7999999999999999,0.0,-0.3999999999999999,0.8,-6.0,0.0,0.19999999999999996,-1.0,-1.0000000000000002,-20.0,-3.0,-60.0,-8.0,-2,-7,-11,-6.670000000000002,9,0,9.78,7.0,Turf Moor,L
S Attwell,Sat,0.0,0,-15.6,-6.199999999999999,-8.0,-1.4000000000000004,0.8,0.2,-1.4,0.2,-8.0,-0.19999999999999996,0.0,-1.0,-1.0,-40.0,-1.0,-20.0,-14.0,-12,-9,-13,-11.340000000000003,20,1,5.55,4.5,Brentford Community Stadium,D
J Moss,Sat,0.0,0,-10.799999999999999,-3.8000000000000003,-4.4,4.6,1.1999999999999997,0.0,-1.5999999999999999,0.0,-8.0,-0.6000000000000001,0.4,-5.0,-1.0,-20.0,0.0,-60.0,-17.0,-11,-7,-11,-9.670000000000002,19,1,7.17,5.5,Vicarage Road,L
A Taylor,Sun,0.0,-1,0.1999999999999993,-0.8000000000000007,-1.6000000000000005,0.1999999999999993,-0.20000000000000018,0.0,-1.4000000000000001,0.6000000000000001,-10.0,-0.19999999999999996,0.2,-2.0,-0.8000000000000003,-20.0,-1.0,-40.0,-18.0,-2,1,-1,-0.6700000000000017,-1,0,0.8999999999999999,3.6,Old Trafford,L
C Pawson,Sun,0.0,-1,2.8000000000000007,0.0,0.7999999999999998,1.200000000000001,0.8,0.0,-1.5999999999999999,-0.5999999999999999,-5.0,-1.4,0.19999999999999996,-8.0,0.5999999999999999,40.0,3.0,-20.0,-17.0,-6,-4,-7,-5.670000000000002,3,0,3.05,4.0,London Stadium,W
P Tierney,Wed,0.0,-1,-5.800000000000001,-2.8000000000000003,-1.4000000000000004,0.7999999999999989,1.2000000000000002,0.2,-2.8,1.2000000000000002,-20.0,-2.0,0.6,-13.0,-1.8,-60.0,-2.0,-60.0,-2.0,-6,-4,-8,-6.0,7,0,6.14,5.25,Goodison Park,L
C Kavanagh,Sat,0.0,0,-7.0,-3.0,-0.7999999999999998,-1.5999999999999996,-0.20000000000000018,0.0,-2.6,-0.6,-10.0,-1.4,-0.6,-4.0,-0.3999999999999999,-20.0,-3.0,0.0,0.0,-8,-2,-8,-6.0,10,0,6.6,4.75,Molineux Stadium,L
P Tierney,Sun,-3.0,7,-7.6,-2.8000000000000003,-2.5999999999999996,2.4000000000000004,0.20000000000000018,0.0,-1.2000000000000002,0.4,-8.0,-0.9999999999999999,0.0,-5.0,-1.0,-40.0,-3.0,-20.0,-2.0,-6,-4,-1,-3.6700000000000017,4,0,3.7199999999999998,4.75,Tottenham Hotspur Stadium,D
M Oliver,Tue,-1.0,-4,-5.4,0.20000000000000018,-3.8,0.6000000000000014,-0.6000000000000001,-0.2,0.5999999999999996,1.5999999999999999,-5.0,0.19999999999999996,1.0,-4.0,-1.2000000000000002,-40.0,0.0,-40.0,-7.0,-7,-2,-4,-4.340000000000003,2,0,6.67,5.5,King Power Stadium,W
A Taylor,Sun,1.0,-1,-6.200000000000001,-0.39999999999999947,-1.9999999999999991,0.20000000000000107,0.40000000000000013,-0.2,0.20000000000000018,0.19999999999999996,0.0,0.0,0.0,0.0,-0.19999999999999996,-20.0,0.0,20.0,5.0,-3,2,-2,-1.0,1,0,0.8500000000000001,3.5,Stamford Bridge,D
K Friend,Sun,0.0,6,-8.4,-3.6000000000000005,-4.0,-0.40000000000000036,-0.40000000000000013,0.0,-0.3999999999999999,0.6000000000000001,-5.0,-0.3999999999999999,0.5999999999999999,-5.0,-0.6000000000000001,-20.0,-1.0,-20.0,-1.0,-10,-8,-10,-9.329999999999998,11,0,4.47,4.2,Selhurst Park,L
M Atkinson,Sun,-3.0,2,-9.0,-5.999999999999999,-4.4,1.200000000000001,0.19999999999999996,0.0,-1.4,0.5999999999999999,-10.0,-1.0,0.6,-8.0,-1.4,-60.0,-3.0,-20.0,-1.0,-8,-8,-10,-8.670000000000002,14,0,8.72,5.25,Turf Moor,L
M Dean,Sat,0.0,3,-9.8,-5.6,-1.4000000000000004,4.3999999999999995,1.0,0.2,-2.0,1.6,-18.0,-1.0,1.0,-10.0,-2.4,-80.0,-7.0,-80.0,-8.0,-8,-8,-10,-8.670000000000002,13,0,4.5,4.33,Falmer Stadium,L
A Marriner,Wed,-2.0,-1,-1.0,-2.799999999999999,-0.20000000000000018,2.0,0.5999999999999999,0.2,-0.6000000000000001,0.6000000000000001,-6.0,-0.3999999999999999,0.4,-4.0,0.0,0.0,-3.0,0.0,-3.0,-6,-4,-5,-5.0,5,0,1.6,4.0,Emirates Stadium,L
